Date,Rating,Title,Review
"February 12, 2021",1,Refused to offer Refund on Faulty Product,"I bought (full price) a dress for my wedding. Now I know Asos is not a luxury wedding dress brand, but I at least expected it to arrive as it appeared on the site. It came with pink marker writing along the back by the zipper. I reached out twice to get a refund and both times customer service said a full refund would not be possible without me paying out of pocket to send the dress back. As an International purchase for me, I'd be paying almost as much just in shipping fees to send it as I had spent on the dress itself. Just doesn't make any sense."
"February 12, 2021",5,Refund enquiry,"I contacted asos and Was put into a chat room with Charles, he was very helpful and lovely. Great customer service. Thank you so much Charles!!"
"February 12, 2021",1,I received a voucher as a gift from…,I received a voucher as a gift from work and tried to use it yesterday evening on the ASOS website. For no reason whatsoever they have cancelled my order and closed my account because if security concerns. How do I get my voucher back because I will not be wasting it on this company. Terrible service.
"February 12, 2021",5,Bloody brilliant help,The customer care team have been brilliant. Hermes delivered my parcel and left it outside my house. I have contacted the customer care team who have done nothing but help me and be so good. They have got back intouch with me when they said they would do. I can not thank them enough for there help. Unfortunately the parcel was for a birthday present and was too late to get another they offered me a refund instead. Thank you so much
"February 12, 2021",5,Lovely service.,"I contacted because I had an issue with a refund I had requested, and the person on the other end was very helpful. The system works very well."
"February 12, 2021",5,Great customer service,"Muhammed was a very helpful and friendly representative, he helped me with my query very swiftly  and he was very polite and efficient. Great customer service and query resolved. A thumbs up from me."
"February 12, 2021",4,The live chat is way more useful than…,"The live chat is way more useful than emailing. They are very helpful and understanding. However, my delivery was over 2 weeks late. They did resolve this issue with a replacement with next day delivery."
"February 12, 2021",1,ASOS awful return policies and refund processes,"ASOS has the worst return policies and processes, I will not suggest this company to anyone, it has been a nightmare to get my refund for something purchase on the 26th of December.  Worst customer service I've seen within a company and extremely poor service overall"
"February 12, 2021",1,Bad service,"You pay for a premium delivery service and get nothing in return literally. No parcels arrive and you get a refund instead because DPD, who they use to deliver parcels, can’t do their job right. I am sick of it and won’t be ordering from here again. Ukhh"
"February 12, 2021",5,Great service,"My husbands jeans were ripped after little wear so after messaging I had a reply straight away and was offered refund or return, I didn't need to return item either. I spoke to a lovely person called Melrose who was very helpful. I find this service excellent, I've never had any problems with ASOS and would reccomend them."
"February 12, 2021",5,Very thorough in helping me find the…,Very thorough in helping me find the issue as to why I wasn't receiving my return note.
